START TIME: $(date)
[Tue May 26 06:16:34 PM CEST 2026] WANDB disabled.
CMD: torchrun --nproc-per-node 4 --nnodes 8 --rdzv_endpoint nid006915:25678 --rdzv_backend c10d --max_restarts 0 --tee 3 /iopsstor/scratch/cscs/course_00179/lsaie-ss26-gipfelsturm/Megatron-LM/pretrain_gpt.py     --transformer-impl transformer_engine --use-precision-aware-optimizer --main-grads-dtype bf16 --fp8-format hybrid --fp8-margin 0 --fp8-amax-history-len 1024 --fp8-amax-compute-algo max     --num-layers 48 --hidden-size 1600 --ffn-hidden-size 4352 --num-attention-heads 20 --group-query-attention --num-query-groups 4 --max-position-embeddings 4096 --position-embedding-type rope --normalization RMSNorm --swiglu --untie-embeddings-and-output-weights --seq-length 4096 --use-mcore-models     --micro-batch-size 4 --global-batch-size 256 --train-iters 2293 --log-interval 1 --eval-interval 2293 --eval-iters 10 --cross-entropy-loss-fusion --disable-bias-linear --optimizer adam --dataloader-type single --no-check-for-nan-in-loss-and-grad --manual-gc --manual-gc-interval 50 --exit-signal-handler --recompute-granularity selective     --attention-dropout 0.0 --hidden-dropout 0.0 --weight-decay 0.1 --clip-grad 1.0 --adam-beta1 0.9 --adam-beta2 0.95     --lr 2e-4 --min-lr 2e-5 --lr-decay-style cosine --lr-decay-iters 2293 --lr-warmup-iters 114     --seed 42 --init-method-std 0.02     --bf16     --tensor-model-parallel-size 2 --pipeline-model-parallel-size 1 --use-distributed-optimizer --overlap-grad-reduce --overlap-param-gather     --log-throughput --log-progress --tensorboard-dir /iopsstor/scratch/cscs/course_00179/gipfelsturm/gipfelsturm/train-1.5b-8n/tensorboard --log-timers-to-tensorboard --log-memory-to-tensorboard     --save /iopsstor/scratch/cscs/course_00179/gipfelsturm/gipfelsturm/train-1.5b-8n/checkpoints --save-interval 500     --tokenizer-type GPT2BPETokenizer --vocab-file /iopsstor/scratch/cscs/course_00179/lsaie-ss26-gipfelsturm/data/gpt2-vocab.json --merge-file /iopsstor/scratch/cscs/course_00179/lsaie-ss26-gipfelsturm/data/gpt2-merges.txt     --data-path /capstor/store/cscs/swissai/infra01/datasets/nvidia/Nemotron-ClimbMix/climbmix_small_megatron/climbmix_small --data-cache-path /iopsstor/scratch/cscs/course_00179/gipfelsturm/cache --split 99,1,0 --num-workers 16
0: [default0]:/usr/local/lib/python3.12/dist-packages/torch/library.py:357: UserWarning: Warning only once for all operators,  other operators may also be overridden.
7: [default3]: [2026-05-26 18:23:04.156186] iteration      215/    2293 | consumed samples:        55040 | elapsed time per iteration (ms): 1435.7 | throughput per GPU (TFLOP/s/GPU): 231.8 | tokens/sec/GPU: 22823 | learning rate: 1.990475E-04 | global batch size:   256 | lm loss: 3.994929E+00 | loss scale: 1.0 | grad norm: 1.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:05.588248] iteration      216/    2293 | consumed samples:        55296 | elapsed time per iteration (ms): 1431.5 | throughput per GPU (TFLOP/s/GPU): 232.5 | tokens/sec/GPU: 22891 | learning rate: 1.990286E-04 | global batch size:   256 | lm loss: 3.955035E+00 | loss scale: 1.0 | grad norm: 0.858 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:07.037666] iteration      217/    2293 | consumed samples:        55552 | elapsed time per iteration (ms): 1449.0 | throughput per GPU (TFLOP/s/GPU): 229.7 | tokens/sec/GPU: 22614 | learning rate: 1.990095E-04 | global batch size:   256 | lm loss: 3.990655E+00 | loss scale: 1.0 | grad norm: 3.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:08.463417] iteration      218/    2293 | consumed samples:        55808 | elapsed time per iteration (ms): 1425.6 | throughput per GPU (TFLOP/s/GPU): 233.5 | tokens/sec/GPU: 22986 | learning rate: 1.989902E-04 | global batch size:   256 | lm loss: 4.063370E+00 | loss scale: 1.0 | grad norm: 0.940 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:09.905307] iteration      219/    2293 | consumed samples:        56064 | elapsed time per iteration (ms): 1441.6 | throughput per GPU (TFLOP/s/GPU): 230.9 | tokens/sec/GPU: 22731 | learning rate: 1.989707E-04 | global batch size:   256 | lm loss: 3.968132E+00 | loss scale: 1.0 | grad norm: 1.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:11.341960] iteration      220/    2293 | consumed samples:        56320 | elapsed time per iteration (ms): 1436.4 | throughput per GPU (TFLOP/s/GPU): 231.7 | tokens/sec/GPU: 22813 | learning rate: 1.989510E-04 | global batch size:   256 | lm loss: 3.975729E+00 | loss scale: 1.0 | grad norm: 0.961 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:12.771886] iteration      221/    2293 | consumed samples:        56576 | elapsed time per iteration (ms): 1429.7 | throughput per GPU (TFLOP/s/GPU): 232.8 | tokens/sec/GPU: 22919 | learning rate: 1.989312E-04 | global batch size:   256 | lm loss: 3.957966E+00 | loss scale: 1.0 | grad norm: 0.792 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:14.196253] iteration      222/    2293 | consumed samples:        56832 | elapsed time per iteration (ms): 1424.2 | throughput per GPU (TFLOP/s/GPU): 233.7 | tokens/sec/GPU: 23008 | learning rate: 1.989111E-04 | global batch size:   256 | lm loss: 3.973331E+00 | loss scale: 1.0 | grad norm: 1.685 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:15.627604] iteration      223/    2293 | consumed samples:        57088 | elapsed time per iteration (ms): 1431.1 | throughput per GPU (TFLOP/s/GPU): 232.6 | tokens/sec/GPU: 22896 | learning rate: 1.988909E-04 | global batch size:   256 | lm loss: 3.935460E+00 | loss scale: 1.0 | grad norm: 0.942 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:17.065680] iteration      224/    2293 | consumed samples:        57344 | elapsed time per iteration (ms): 1437.9 | throughput per GPU (TFLOP/s/GPU): 231.5 | tokens/sec/GPU: 22789 | learning rate: 1.988705E-04 | global batch size:   256 | lm loss: 4.025246E+00 | loss scale: 1.0 | grad norm: 0.746 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:18.496557] iteration      225/    2293 | consumed samples:        57600 | elapsed time per iteration (ms): 1430.6 | throughput per GPU (TFLOP/s/GPU): 232.6 | tokens/sec/GPU: 22904 | learning rate: 1.988500E-04 | global batch size:   256 | lm loss: 3.932076E+00 | loss scale: 1.0 | grad norm: 0.608 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:19.935501] iteration      226/    2293 | consumed samples:        57856 | elapsed time per iteration (ms): 1438.8 | throughput per GPU (TFLOP/s/GPU): 231.3 | tokens/sec/GPU: 22775 | learning rate: 1.988292E-04 | global batch size:   256 | lm loss: 3.936036E+00 | loss scale: 1.0 | grad norm: 0.937 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:21.371596] iteration      227/    2293 | consumed samples:        58112 | elapsed time per iteration (ms): 1435.9 | throughput per GPU (TFLOP/s/GPU): 231.8 | tokens/sec/GPU: 22821 | learning rate: 1.988082E-04 | global batch size:   256 | lm loss: 3.950547E+00 | loss scale: 1.0 | grad norm: 0.670 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:22.806602] iteration      228/    2293 | consumed samples:        58368 | elapsed time per iteration (ms): 1434.8 | throughput per GPU (TFLOP/s/GPU): 232.0 | tokens/sec/GPU: 22838 | learning rate: 1.987871E-04 | global batch size:   256 | lm loss: 3.923708E+00 | loss scale: 1.0 | grad norm: 1.061 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:24.245953] iteration      229/    2293 | consumed samples:        58624 | elapsed time per iteration (ms): 1439.2 | throughput per GPU (TFLOP/s/GPU): 231.3 | tokens/sec/GPU: 22769 | learning rate: 1.987658E-04 | global batch size:   256 | lm loss: 3.993464E+00 | loss scale: 1.0 | grad norm: 0.979 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:25.687747] iteration      230/    2293 | consumed samples:        58880 | elapsed time per iteration (ms): 1441.5 | throughput per GPU (TFLOP/s/GPU): 230.9 | tokens/sec/GPU: 22732 | learning rate: 1.987443E-04 | global batch size:   256 | lm loss: 3.850358E+00 | loss scale: 1.0 | grad norm: 0.884 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:27.118168] iteration      231/    2293 | consumed samples:        59136 | elapsed time per iteration (ms): 1429.7 | throughput per GPU (TFLOP/s/GPU): 232.8 | tokens/sec/GPU: 22920 | learning rate: 1.987226E-04 | global batch size:   256 | lm loss: 3.983874E+00 | loss scale: 1.0 | grad norm: 0.735 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:28.553286] iteration      232/    2293 | consumed samples:        59392 | elapsed time per iteration (ms): 1434.9 | throughput per GPU (TFLOP/s/GPU): 232.0 | tokens/sec/GPU: 22837 | learning rate: 1.987007E-04 | global batch size:   256 | lm loss: 3.949263E+00 | loss scale: 1.0 | grad norm: 0.691 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:29.985883] iteration      233/    2293 | consumed samples:        59648 | elapsed time per iteration (ms): 1432.4 | throughput per GPU (TFLOP/s/GPU): 232.4 | tokens/sec/GPU: 22876 | learning rate: 1.986786E-04 | global batch size:   256 | lm loss: 3.969044E+00 | loss scale: 1.0 | grad norm: 0.831 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:31.418360] iteration      234/    2293 | consumed samples:        59904 | elapsed time per iteration (ms): 1432.3 | throughput per GPU (TFLOP/s/GPU): 232.4 | tokens/sec/GPU: 22878 | learning rate: 1.986564E-04 | global batch size:   256 | lm loss: 3.879569E+00 | loss scale: 1.0 | grad norm: 0.632 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:32.860334] iteration      235/    2293 | consumed samples:        60160 | elapsed time per iteration (ms): 1441.8 | throughput per GPU (TFLOP/s/GPU): 230.9 | tokens/sec/GPU: 22728 | learning rate: 1.986339E-04 | global batch size:   256 | lm loss: 3.908154E+00 | loss scale: 1.0 | grad norm: 1.234 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:34.293260] iteration      236/    2293 | consumed samples:        60416 | elapsed time per iteration (ms): 1432.7 | throughput per GPU (TFLOP/s/GPU): 232.3 | tokens/sec/GPU: 22871 | learning rate: 1.986113E-04 | global batch size:   256 | lm loss: 3.816666E+00 | loss scale: 1.0 | grad norm: 0.515 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:35.725988] iteration      237/    2293 | consumed samples:        60672 | elapsed time per iteration (ms): 1432.5 | throughput per GPU (TFLOP/s/GPU): 232.3 | tokens/sec/GPU: 22875 | learning rate: 1.985885E-04 | global batch size:   256 | lm loss: 3.881009E+00 | loss scale: 1.0 | grad norm: 0.725 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:37.156479] iteration      238/    2293 | consumed samples:        60928 | elapsed time per iteration (ms): 1430.3 | throughput per GPU (TFLOP/s/GPU): 232.7 | tokens/sec/GPU: 22910 | learning rate: 1.985656E-04 | global batch size:   256 | lm loss: 3.911818E+00 | loss scale: 1.0 | grad norm: 0.626 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:38.597510] iteration      239/    2293 | consumed samples:        61184 | elapsed time per iteration (ms): 1440.8 | throughput per GPU (TFLOP/s/GPU): 231.0 | tokens/sec/GPU: 22743 | learning rate: 1.985424E-04 | global batch size:   256 | lm loss: 3.860187E+00 | loss scale: 1.0 | grad norm: 0.719 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:40.037094] iteration      240/    2293 | consumed samples:        61440 | elapsed time per iteration (ms): 1439.3 | throughput per GPU (TFLOP/s/GPU): 231.2 | tokens/sec/GPU: 22766 | learning rate: 1.985190E-04 | global batch size:   256 | lm loss: 3.872386E+00 | loss scale: 1.0 | grad norm: 0.560 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:41.479895] iteration      241/    2293 | consumed samples:        61696 | elapsed time per iteration (ms): 1442.6 | throughput per GPU (TFLOP/s/GPU): 230.7 | tokens/sec/GPU: 22715 | learning rate: 1.984955E-04 | global batch size:   256 | lm loss: 3.837286E+00 | loss scale: 1.0 | grad norm: 0.551 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:42.914257] iteration      242/    2293 | consumed samples:        61952 | elapsed time per iteration (ms): 1434.2 | throughput per GPU (TFLOP/s/GPU): 232.1 | tokens/sec/GPU: 22848 | learning rate: 1.984718E-04 | global batch size:   256 | lm loss: 3.849978E+00 | loss scale: 1.0 | grad norm: 0.742 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:44.350617] iteration      243/    2293 | consumed samples:        62208 | elapsed time per iteration (ms): 1436.1 | throughput per GPU (TFLOP/s/GPU): 231.8 | tokens/sec/GPU: 22817 | learning rate: 1.984479E-04 | global batch size:   256 | lm loss: 3.839874E+00 | loss scale: 1.0 | grad norm: 0.570 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:45.775162] iteration      244/    2293 | consumed samples:        62464 | elapsed time per iteration (ms): 1424.3 | throughput per GPU (TFLOP/s/GPU): 233.7 | tokens/sec/GPU: 23006 | learning rate: 1.984238E-04 | global batch size:   256 | lm loss: 3.768190E+00 | loss scale: 1.0 | grad norm: 0.390 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:47.211291] iteration      245/    2293 | consumed samples:        62720 | elapsed time per iteration (ms): 1435.9 | throughput per GPU (TFLOP/s/GPU): 231.8 | tokens/sec/GPU: 22820 | learning rate: 1.983995E-04 | global batch size:   256 | lm loss: 3.734900E+00 | loss scale: 1.0 | grad norm: 0.412 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:48.647294] iteration      246/    2293 | consumed samples:        62976 | elapsed time per iteration (ms): 1435.8 | throughput per GPU (TFLOP/s/GPU): 231.8 | tokens/sec/GPU: 22822 | learning rate: 1.983751E-04 | global batch size:   256 | lm loss: 3.805019E+00 | loss scale: 1.0 | grad norm: 0.439 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:50.082671] iteration      247/    2293 | consumed samples:        63232 | elapsed time per iteration (ms): 1435.2 | throughput per GPU (TFLOP/s/GPU): 231.9 | tokens/sec/GPU: 22832 | learning rate: 1.983504E-04 | global batch size:   256 | lm loss: 3.788937E+00 | loss scale: 1.0 | grad norm: 0.400 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:51.521233] iteration      248/    2293 | consumed samples:        63488 | elapsed time per iteration (ms): 1438.3 | throughput per GPU (TFLOP/s/GPU): 231.4 | tokens/sec/GPU: 22782 | learning rate: 1.983256E-04 | global batch size:   256 | lm loss: 3.801527E+00 | loss scale: 1.0 | grad norm: 0.449 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:52.960879] iteration      249/    2293 | consumed samples:        63744 | elapsed time per iteration (ms): 1439.4 | throughput per GPU (TFLOP/s/GPU): 231.2 | tokens/sec/GPU: 22765 | learning rate: 1.983006E-04 | global batch size:   256 | lm loss: 3.781363E+00 | loss scale: 1.0 | grad norm: 0.430 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:54.394748] iteration      250/    2293 | consumed samples:        64000 | elapsed time per iteration (ms): 1433.7 | throughput per GPU (TFLOP/s/GPU): 232.2 | tokens/sec/GPU: 22856 | learning rate: 1.982754E-04 | global batch size:   256 | lm loss: 3.801482E+00 | loss scale: 1.0 | grad norm: 0.428 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:56.655129] iteration      251/    2293 | consumed samples:        64256 | elapsed time per iteration (ms): 2260.2 | throughput per GPU (TFLOP/s/GPU): 147.3 | tokens/sec/GPU: 14498 | learning rate: 1.982500E-04 | global batch size:   256 | lm loss: 3.746210E+00 | loss scale: 1.0 | grad norm: 0.467 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:58.095119] iteration      252/    2293 | consumed samples:        64512 | elapsed time per iteration (ms): 1439.8 | throughput per GPU (TFLOP/s/GPU): 231.2 | tokens/sec/GPU: 22759 | learning rate: 1.982245E-04 | global batch size:   256 | lm loss: 3.694086E+00 | loss scale: 1.0 | grad norm: 0.472 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:23:59.532709] iteration      253/    2293 | consumed samples:        64768 | elapsed time per iteration (ms): 1437.4 | throughput per GPU (TFLOP/s/GPU): 231.6 | tokens/sec/GPU: 22797 | learning rate: 1.981988E-04 | global batch size:   256 | lm loss: 3.781536E+00 | loss scale: 1.0 | grad norm: 0.446 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:00.971258] iteration      254/    2293 | consumed samples:        65024 | elapsed time per iteration (ms): 1438.3 | throughput per GPU (TFLOP/s/GPU): 231.4 | tokens/sec/GPU: 22783 | learning rate: 1.981728E-04 | global batch size:   256 | lm loss: 3.781049E+00 | loss scale: 1.0 | grad norm: 0.442 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:02.403790] iteration      255/    2293 | consumed samples:        65280 | elapsed time per iteration (ms): 1432.3 | throughput per GPU (TFLOP/s/GPU): 232.4 | tokens/sec/GPU: 22877 | learning rate: 1.981467E-04 | global batch size:   256 | lm loss: 3.747013E+00 | loss scale: 1.0 | grad norm: 0.472 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:03.830709] iteration      256/    2293 | consumed samples:        65536 | elapsed time per iteration (ms): 1426.7 | throughput per GPU (TFLOP/s/GPU): 233.3 | tokens/sec/GPU: 22968 | learning rate: 1.981204E-04 | global batch size:   256 | lm loss: 3.775720E+00 | loss scale: 1.0 | grad norm: 0.480 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:05.269627] iteration      257/    2293 | consumed samples:        65792 | elapsed time per iteration (ms): 1438.7 | throughput per GPU (TFLOP/s/GPU): 231.3 | tokens/sec/GPU: 22776 | learning rate: 1.980940E-04 | global batch size:   256 | lm loss: 3.783088E+00 | loss scale: 1.0 | grad norm: 0.490 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:06.707140] iteration      258/    2293 | consumed samples:        66048 | elapsed time per iteration (ms): 1437.3 | throughput per GPU (TFLOP/s/GPU): 231.6 | tokens/sec/GPU: 22799 | learning rate: 1.980673E-04 | global batch size:   256 | lm loss: 3.900652E+00 | loss scale: 1.0 | grad norm: 0.520 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:08.139021] iteration      259/    2293 | consumed samples:        66304 | elapsed time per iteration (ms): 1431.7 | throughput per GPU (TFLOP/s/GPU): 232.5 | tokens/sec/GPU: 22887 | learning rate: 1.980405E-04 | global batch size:   256 | lm loss: 3.790496E+00 | loss scale: 1.0 | grad norm: 0.559 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:09.581368] iteration      260/    2293 | consumed samples:        66560 | elapsed time per iteration (ms): 1442.2 | throughput per GPU (TFLOP/s/GPU): 230.8 | tokens/sec/GPU: 22722 | learning rate: 1.980135E-04 | global batch size:   256 | lm loss: 3.762330E+00 | loss scale: 1.0 | grad norm: 0.622 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:11.012859] iteration      261/    2293 | consumed samples:        66816 | elapsed time per iteration (ms): 1431.2 | throughput per GPU (TFLOP/s/GPU): 232.6 | tokens/sec/GPU: 22895 | learning rate: 1.979862E-04 | global batch size:   256 | lm loss: 3.778472E+00 | loss scale: 1.0 | grad norm: 0.570 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:12.442311] iteration      262/    2293 | consumed samples:        67072 | elapsed time per iteration (ms): 1429.3 | throughput per GPU (TFLOP/s/GPU): 232.9 | tokens/sec/GPU: 22927 | learning rate: 1.979589E-04 | global batch size:   256 | lm loss: 3.729231E+00 | loss scale: 1.0 | grad norm: 0.641 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:13.877055] iteration      263/    2293 | consumed samples:        67328 | elapsed time per iteration (ms): 1434.5 | throughput per GPU (TFLOP/s/GPU): 232.0 | tokens/sec/GPU: 22843 | learning rate: 1.979313E-04 | global batch size:   256 | lm loss: 3.682344E+00 | loss scale: 1.0 | grad norm: 0.625 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:15.309850] iteration      264/    2293 | consumed samples:        67584 | elapsed time per iteration (ms): 1432.6 | throughput per GPU (TFLOP/s/GPU): 232.3 | tokens/sec/GPU: 22874 | learning rate: 1.979035E-04 | global batch size:   256 | lm loss: 3.755434E+00 | loss scale: 1.0 | grad norm: 0.452 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:16.754231] iteration      265/    2293 | consumed samples:        67840 | elapsed time per iteration (ms): 1444.2 | throughput per GPU (TFLOP/s/GPU): 230.5 | tokens/sec/GPU: 22690 | learning rate: 1.978756E-04 | global batch size:   256 | lm loss: 3.702006E+00 | loss scale: 1.0 | grad norm: 0.415 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:18.181757] iteration      266/    2293 | consumed samples:        68096 | elapsed time per iteration (ms): 1427.3 | throughput per GPU (TFLOP/s/GPU): 233.2 | tokens/sec/GPU: 22958 | learning rate: 1.978475E-04 | global batch size:   256 | lm loss: 3.646931E+00 | loss scale: 1.0 | grad norm: 0.449 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:19.614433] iteration      267/    2293 | consumed samples:        68352 | elapsed time per iteration (ms): 1432.4 | throughput per GPU (TFLOP/s/GPU): 232.4 | tokens/sec/GPU: 22876 | learning rate: 1.978192E-04 | global batch size:   256 | lm loss: 3.756809E+00 | loss scale: 1.0 | grad norm: 0.461 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:21.047719] iteration      268/    2293 | consumed samples:        68608 | elapsed time per iteration (ms): 1433.0 | throughput per GPU (TFLOP/s/GPU): 232.3 | tokens/sec/GPU: 22866 | learning rate: 1.977907E-04 | global batch size:   256 | lm loss: 3.689059E+00 | loss scale: 1.0 | grad norm: 0.559 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:22.476355] iteration      269/    2293 | consumed samples:        68864 | elapsed time per iteration (ms): 1428.4 | throughput per GPU (TFLOP/s/GPU): 233.0 | tokens/sec/GPU: 22940 | learning rate: 1.977620E-04 | global batch size:   256 | lm loss: 3.648467E+00 | loss scale: 1.0 | grad norm: 0.547 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:23.905258] iteration      270/    2293 | consumed samples:        69120 | elapsed time per iteration (ms): 1428.5 | throughput per GPU (TFLOP/s/GPU): 233.0 | tokens/sec/GPU: 22938 | learning rate: 1.977332E-04 | global batch size:   256 | lm loss: 3.622472E+00 | loss scale: 1.0 | grad norm: 0.404 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:25.338617] iteration      271/    2293 | consumed samples:        69376 | elapsed time per iteration (ms): 1433.2 | throughput per GPU (TFLOP/s/GPU): 232.2 | tokens/sec/GPU: 22864 | learning rate: 1.977042E-04 | global batch size:   256 | lm loss: 3.814171E+00 | loss scale: 1.0 | grad norm: 0.494 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:26.774355] iteration      272/    2293 | consumed samples:        69632 | elapsed time per iteration (ms): 1435.5 | throughput per GPU (TFLOP/s/GPU): 231.9 | tokens/sec/GPU: 22826 | learning rate: 1.976749E-04 | global batch size:   256 | lm loss: 3.694144E+00 | loss scale: 1.0 | grad norm: 0.376 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:28.210793] iteration      273/    2293 | consumed samples:        69888 | elapsed time per iteration (ms): 1436.2 | throughput per GPU (TFLOP/s/GPU): 231.7 | tokens/sec/GPU: 22815 | learning rate: 1.976456E-04 | global batch size:   256 | lm loss: 3.633504E+00 | loss scale: 1.0 | grad norm: 0.412 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:29.650933] iteration      274/    2293 | consumed samples:        70144 | elapsed time per iteration (ms): 1439.2 | throughput per GPU (TFLOP/s/GPU): 231.3 | tokens/sec/GPU: 22768 | learning rate: 1.976160E-04 | global batch size:   256 | lm loss: 3.607897E+00 | loss scale: 1.0 | grad norm: 0.494 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:31.084787] iteration      275/    2293 | consumed samples:        70400 | elapsed time per iteration (ms): 1433.5 | throughput per GPU (TFLOP/s/GPU): 232.2 | tokens/sec/GPU: 22859 | learning rate: 1.975862E-04 | global batch size:   256 | lm loss: 3.690513E+00 | loss scale: 1.0 | grad norm: 0.431 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:32.518706] iteration      276/    2293 | consumed samples:        70656 | elapsed time per iteration (ms): 1433.7 | throughput per GPU (TFLOP/s/GPU): 232.1 | tokens/sec/GPU: 22856 | learning rate: 1.975563E-04 | global batch size:   256 | lm loss: 3.726102E+00 | loss scale: 1.0 | grad norm: 0.430 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:33.958880] iteration      277/    2293 | consumed samples:        70912 | elapsed time per iteration (ms): 1440.0 | throughput per GPU (TFLOP/s/GPU): 231.1 | tokens/sec/GPU: 22756 | learning rate: 1.975262E-04 | global batch size:   256 | lm loss: 3.625675E+00 | loss scale: 1.0 | grad norm: 0.394 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:35.393461] iteration      278/    2293 | consumed samples:        71168 | elapsed time per iteration (ms): 1434.4 | throughput per GPU (TFLOP/s/GPU): 232.0 | tokens/sec/GPU: 22845 | learning rate: 1.974958E-04 | global batch size:   256 | lm loss: 3.744057E+00 | loss scale: 1.0 | grad norm: 0.414 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 18:24:36.826524] iteration      279/    2293 | consumed samples:        71424 | elapsed time per iteration (ms): 1432.9 | throughput per GPU (TFLOP/s/GPU): 232.3 | tokens/sec/GPU: 22869 | learning rate: 1.974654E-04 | global batch size:   256 | lm loss: 3.657918E+00 | loss scale: 1.0 | grad norm: 0.455 | number of skipped iterations:   0 | number of nan iterations:   0 |
