START TIME: $(date)
[Tue May 26 03:59:45 PM CEST 2026] WANDB disabled.
CMD: torchrun --nproc-per-node 4 --nnodes 8 --rdzv_endpoint nid006248:25678 --rdzv_backend c10d --max_restarts 0 --tee 3 /iopsstor/scratch/cscs/course_00179/lsaie-ss26-gipfelsturm/Megatron-LM/pretrain_gpt.py     --transformer-impl transformer_engine --use-precision-aware-optimizer --main-grads-dtype bf16 --fp8-format hybrid --fp8-margin 0 --fp8-amax-history-len 1024 --fp8-amax-compute-algo max     --num-layers 24 --hidden-size 1536 --ffn-hidden-size 4096 --num-attention-heads 16 --group-query-attention --num-query-groups 4 --max-position-embeddings 4096 --position-embedding-type rope --normalization RMSNorm --swiglu --untie-embeddings-and-output-weights --seq-length 4096 --use-mcore-models     --micro-batch-size 4 --global-batch-size 512 --train-iters 3638 --log-interval 1 --eval-interval 3638 --eval-iters 10 --cross-entropy-loss-fusion --disable-bias-linear --optimizer adam --dataloader-type single --no-check-for-nan-in-loss-and-grad --manual-gc --manual-gc-interval 50 --exit-signal-handler --recompute-granularity selective     --attention-dropout 0.0 --hidden-dropout 0.0 --weight-decay 0.1 --clip-grad 1.0 --adam-beta1 0.9 --adam-beta2 0.95     --lr 2e-4 --min-lr 2e-5 --lr-decay-style cosine --lr-decay-iters 3638 --lr-warmup-iters 181     --seed 42 --init-method-std 0.02     --bf16     --tensor-model-parallel-size 1 --pipeline-model-parallel-size 1 --use-distributed-optimizer --overlap-grad-reduce --overlap-param-gather     --log-throughput --log-progress --tensorboard-dir /iopsstor/scratch/cscs/course_00179/gipfelsturm/gipfelsturm/train-760m-8n/tensorboard --log-timers-to-tensorboard --log-memory-to-tensorboard     --save /iopsstor/scratch/cscs/course_00179/gipfelsturm/gipfelsturm/train-760m-8n/checkpoints --save-interval 500     --tokenizer-type GPT2BPETokenizer --vocab-file /iopsstor/scratch/cscs/course_00179/lsaie-ss26-gipfelsturm/data/gpt2-vocab.json --merge-file /iopsstor/scratch/cscs/course_00179/lsaie-ss26-gipfelsturm/data/gpt2-merges.txt     --data-path /capstor/store/cscs/swissai/infra01/datasets/nvidia/Nemotron-ClimbMix/climbmix_small_megatron/climbmix_small --data-cache-path /iopsstor/scratch/cscs/course_00179/gipfelsturm/cache --split 99,1,0 --num-workers 16
0: [default0]:/usr/local/lib/python3.12/dist-packages/torch/library.py:357: UserWarning: Warning only once for all operators,  other operators may also be overridden.
7: [default3]: [2026-05-26 16:15:50.759611] iteration      922/    3638 | consumed samples:       472064 | elapsed time per iteration (ms): 918.0 | throughput per GPU (TFLOP/s/GPU): 352.5 | tokens/sec/GPU: 71393 | learning rate: 1.803539E-04 | global batch size:   512 | lm loss: 2.473784E+00 | loss scale: 1.0 | grad norm: 0.243 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:15:51.684353] iteration      923/    3638 | consumed samples:       472576 | elapsed time per iteration (ms): 924.5 | throughput per GPU (TFLOP/s/GPU): 349.9 | tokens/sec/GPU: 70886 | learning rate: 1.803029E-04 | global batch size:   512 | lm loss: 2.458931E+00 | loss scale: 1.0 | grad norm: 0.233 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:15:52.603033] iteration      924/    3638 | consumed samples:       473088 | elapsed time per iteration (ms): 918.4 | throughput per GPU (TFLOP/s/GPU): 352.3 | tokens/sec/GPU: 71358 | learning rate: 1.802518E-04 | global batch size:   512 | lm loss: 2.422922E+00 | loss scale: 1.0 | grad norm: 0.238 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:15:53.522968] iteration      925/    3638 | consumed samples:       473600 | elapsed time per iteration (ms): 919.7 | throughput per GPU (TFLOP/s/GPU): 351.8 | tokens/sec/GPU: 71259 | learning rate: 1.802006E-04 | global batch size:   512 | lm loss: 2.497987E+00 | loss scale: 1.0 | grad norm: 0.240 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:15:54.456453] iteration      926/    3638 | consumed samples:       474112 | elapsed time per iteration (ms): 933.2 | throughput per GPU (TFLOP/s/GPU): 346.7 | tokens/sec/GPU: 70224 | learning rate: 1.801494E-04 | global batch size:   512 | lm loss: 2.406782E+00 | loss scale: 1.0 | grad norm: 0.229 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:15:55.382232] iteration      927/    3638 | consumed samples:       474624 | elapsed time per iteration (ms): 925.6 | throughput per GPU (TFLOP/s/GPU): 349.6 | tokens/sec/GPU: 70805 | learning rate: 1.800981E-04 | global batch size:   512 | lm loss: 2.422624E+00 | loss scale: 1.0 | grad norm: 0.233 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:15:56.304820] iteration      928/    3638 | consumed samples:       475136 | elapsed time per iteration (ms): 922.3 | throughput per GPU (TFLOP/s/GPU): 350.8 | tokens/sec/GPU: 71054 | learning rate: 1.800468E-04 | global batch size:   512 | lm loss: 2.488954E+00 | loss scale: 1.0 | grad norm: 0.249 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:15:57.223770] iteration      929/    3638 | consumed samples:       475648 | elapsed time per iteration (ms): 918.7 | throughput per GPU (TFLOP/s/GPU): 352.2 | tokens/sec/GPU: 71334 | learning rate: 1.799954E-04 | global batch size:   512 | lm loss: 2.472136E+00 | loss scale: 1.0 | grad norm: 0.235 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:15:58.150123] iteration      930/    3638 | consumed samples:       476160 | elapsed time per iteration (ms): 926.1 | throughput per GPU (TFLOP/s/GPU): 349.4 | tokens/sec/GPU: 70767 | learning rate: 1.799440E-04 | global batch size:   512 | lm loss: 2.457681E+00 | loss scale: 1.0 | grad norm: 0.239 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:15:59.078142] iteration      931/    3638 | consumed samples:       476672 | elapsed time per iteration (ms): 927.8 | throughput per GPU (TFLOP/s/GPU): 348.7 | tokens/sec/GPU: 70635 | learning rate: 1.798925E-04 | global batch size:   512 | lm loss: 2.486089E+00 | loss scale: 1.0 | grad norm: 0.240 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:15:59.991485] iteration      932/    3638 | consumed samples:       477184 | elapsed time per iteration (ms): 913.1 | throughput per GPU (TFLOP/s/GPU): 354.3 | tokens/sec/GPU: 71772 | learning rate: 1.798409E-04 | global batch size:   512 | lm loss: 2.444858E+00 | loss scale: 1.0 | grad norm: 0.244 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:00.908586] iteration      933/    3638 | consumed samples:       477696 | elapsed time per iteration (ms): 916.8 | throughput per GPU (TFLOP/s/GPU): 352.9 | tokens/sec/GPU: 71482 | learning rate: 1.797893E-04 | global batch size:   512 | lm loss: 2.467050E+00 | loss scale: 1.0 | grad norm: 0.255 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:01.840324] iteration      934/    3638 | consumed samples:       478208 | elapsed time per iteration (ms): 931.5 | throughput per GPU (TFLOP/s/GPU): 347.3 | tokens/sec/GPU: 70355 | learning rate: 1.797376E-04 | global batch size:   512 | lm loss: 2.414694E+00 | loss scale: 1.0 | grad norm: 0.251 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:02.751224] iteration      935/    3638 | consumed samples:       478720 | elapsed time per iteration (ms): 910.5 | throughput per GPU (TFLOP/s/GPU): 355.4 | tokens/sec/GPU: 71980 | learning rate: 1.796859E-04 | global batch size:   512 | lm loss: 2.456208E+00 | loss scale: 1.0 | grad norm: 0.247 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:03.681231] iteration      936/    3638 | consumed samples:       479232 | elapsed time per iteration (ms): 929.8 | throughput per GPU (TFLOP/s/GPU): 348.0 | tokens/sec/GPU: 70484 | learning rate: 1.796341E-04 | global batch size:   512 | lm loss: 2.490012E+00 | loss scale: 1.0 | grad norm: 0.252 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:04.599822] iteration      937/    3638 | consumed samples:       479744 | elapsed time per iteration (ms): 918.2 | throughput per GPU (TFLOP/s/GPU): 352.4 | tokens/sec/GPU: 71372 | learning rate: 1.795823E-04 | global batch size:   512 | lm loss: 2.448200E+00 | loss scale: 1.0 | grad norm: 0.257 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:05.521130] iteration      938/    3638 | consumed samples:       480256 | elapsed time per iteration (ms): 921.0 | throughput per GPU (TFLOP/s/GPU): 351.3 | tokens/sec/GPU: 71154 | learning rate: 1.795304E-04 | global batch size:   512 | lm loss: 2.448016E+00 | loss scale: 1.0 | grad norm: 0.251 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:06.449163] iteration      939/    3638 | consumed samples:       480768 | elapsed time per iteration (ms): 927.8 | throughput per GPU (TFLOP/s/GPU): 348.7 | tokens/sec/GPU: 70632 | learning rate: 1.794784E-04 | global batch size:   512 | lm loss: 2.362828E+00 | loss scale: 1.0 | grad norm: 0.259 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:07.360105] iteration      940/    3638 | consumed samples:       481280 | elapsed time per iteration (ms): 910.7 | throughput per GPU (TFLOP/s/GPU): 355.3 | tokens/sec/GPU: 71959 | learning rate: 1.794264E-04 | global batch size:   512 | lm loss: 2.460733E+00 | loss scale: 1.0 | grad norm: 0.251 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:08.283418] iteration      941/    3638 | consumed samples:       481792 | elapsed time per iteration (ms): 923.1 | throughput per GPU (TFLOP/s/GPU): 350.5 | tokens/sec/GPU: 70996 | learning rate: 1.793743E-04 | global batch size:   512 | lm loss: 2.473505E+00 | loss scale: 1.0 | grad norm: 0.269 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:09.204615] iteration      942/    3638 | consumed samples:       482304 | elapsed time per iteration (ms): 921.0 | throughput per GPU (TFLOP/s/GPU): 351.3 | tokens/sec/GPU: 71157 | learning rate: 1.793222E-04 | global batch size:   512 | lm loss: 2.454356E+00 | loss scale: 1.0 | grad norm: 0.266 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:10.126006] iteration      943/    3638 | consumed samples:       482816 | elapsed time per iteration (ms): 921.1 | throughput per GPU (TFLOP/s/GPU): 351.2 | tokens/sec/GPU: 71146 | learning rate: 1.792700E-04 | global batch size:   512 | lm loss: 2.419077E+00 | loss scale: 1.0 | grad norm: 0.275 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:11.041174] iteration      944/    3638 | consumed samples:       483328 | elapsed time per iteration (ms): 915.0 | throughput per GPU (TFLOP/s/GPU): 353.6 | tokens/sec/GPU: 71627 | learning rate: 1.792178E-04 | global batch size:   512 | lm loss: 2.416963E+00 | loss scale: 1.0 | grad norm: 0.365 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:11.964257] iteration      945/    3638 | consumed samples:       483840 | elapsed time per iteration (ms): 922.8 | throughput per GPU (TFLOP/s/GPU): 350.6 | tokens/sec/GPU: 71017 | learning rate: 1.791655E-04 | global batch size:   512 | lm loss: 2.412938E+00 | loss scale: 1.0 | grad norm: 0.239 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:12.878765] iteration      946/    3638 | consumed samples:       484352 | elapsed time per iteration (ms): 914.3 | throughput per GPU (TFLOP/s/GPU): 353.9 | tokens/sec/GPU: 71676 | learning rate: 1.791131E-04 | global batch size:   512 | lm loss: 2.435117E+00 | loss scale: 1.0 | grad norm: 0.243 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:13.795745] iteration      947/    3638 | consumed samples:       484864 | elapsed time per iteration (ms): 916.5 | throughput per GPU (TFLOP/s/GPU): 353.0 | tokens/sec/GPU: 71508 | learning rate: 1.790607E-04 | global batch size:   512 | lm loss: 2.435065E+00 | loss scale: 1.0 | grad norm: 0.266 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:14.719679] iteration      948/    3638 | consumed samples:       485376 | elapsed time per iteration (ms): 923.7 | throughput per GPU (TFLOP/s/GPU): 350.3 | tokens/sec/GPU: 70947 | learning rate: 1.790082E-04 | global batch size:   512 | lm loss: 2.419028E+00 | loss scale: 1.0 | grad norm: 0.304 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:15.628104] iteration      949/    3638 | consumed samples:       485888 | elapsed time per iteration (ms): 908.2 | throughput per GPU (TFLOP/s/GPU): 356.3 | tokens/sec/GPU: 72164 | learning rate: 1.789557E-04 | global batch size:   512 | lm loss: 2.419380E+00 | loss scale: 1.0 | grad norm: 0.301 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:16.565114] iteration      950/    3638 | consumed samples:       486400 | elapsed time per iteration (ms): 936.8 | throughput per GPU (TFLOP/s/GPU): 345.4 | tokens/sec/GPU: 69957 | learning rate: 1.789031E-04 | global batch size:   512 | lm loss: 2.475620E+00 | loss scale: 1.0 | grad norm: 0.316 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:17.898903] iteration      951/    3638 | consumed samples:       486912 | elapsed time per iteration (ms): 1333.6 | throughput per GPU (TFLOP/s/GPU): 242.6 | tokens/sec/GPU: 49143 | learning rate: 1.788504E-04 | global batch size:   512 | lm loss: 2.410913E+00 | loss scale: 1.0 | grad norm: 0.292 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:18.823369] iteration      952/    3638 | consumed samples:       487424 | elapsed time per iteration (ms): 923.6 | throughput per GPU (TFLOP/s/GPU): 350.3 | tokens/sec/GPU: 70957 | learning rate: 1.787977E-04 | global batch size:   512 | lm loss: 2.438020E+00 | loss scale: 1.0 | grad norm: 0.480 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:19.737903] iteration      953/    3638 | consumed samples:       487936 | elapsed time per iteration (ms): 914.1 | throughput per GPU (TFLOP/s/GPU): 354.0 | tokens/sec/GPU: 71697 | learning rate: 1.787450E-04 | global batch size:   512 | lm loss: 2.435474E+00 | loss scale: 1.0 | grad norm: 0.263 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:20.658578] iteration      954/    3638 | consumed samples:       488448 | elapsed time per iteration (ms): 920.5 | throughput per GPU (TFLOP/s/GPU): 351.5 | tokens/sec/GPU: 71196 | learning rate: 1.786922E-04 | global batch size:   512 | lm loss: 2.479339E+00 | loss scale: 1.0 | grad norm: 0.267 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:21.588304] iteration      955/    3638 | consumed samples:       488960 | elapsed time per iteration (ms): 929.5 | throughput per GPU (TFLOP/s/GPU): 348.1 | tokens/sec/GPU: 70504 | learning rate: 1.786393E-04 | global batch size:   512 | lm loss: 2.406081E+00 | loss scale: 1.0 | grad norm: 0.274 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:22.514889] iteration      956/    3638 | consumed samples:       489472 | elapsed time per iteration (ms): 926.4 | throughput per GPU (TFLOP/s/GPU): 349.3 | tokens/sec/GPU: 70745 | learning rate: 1.785864E-04 | global batch size:   512 | lm loss: 2.438772E+00 | loss scale: 1.0 | grad norm: 0.301 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:23.448518] iteration      957/    3638 | consumed samples:       489984 | elapsed time per iteration (ms): 933.4 | throughput per GPU (TFLOP/s/GPU): 346.6 | tokens/sec/GPU: 70210 | learning rate: 1.785334E-04 | global batch size:   512 | lm loss: 2.528798E+00 | loss scale: 1.0 | grad norm: 0.273 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:24.372076] iteration      958/    3638 | consumed samples:       490496 | elapsed time per iteration (ms): 923.4 | throughput per GPU (TFLOP/s/GPU): 350.4 | tokens/sec/GPU: 70976 | learning rate: 1.784803E-04 | global batch size:   512 | lm loss: 2.380141E+00 | loss scale: 1.0 | grad norm: 0.262 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:25.282725] iteration      959/    3638 | consumed samples:       491008 | elapsed time per iteration (ms): 910.4 | throughput per GPU (TFLOP/s/GPU): 355.4 | tokens/sec/GPU: 71989 | learning rate: 1.784272E-04 | global batch size:   512 | lm loss: 2.440254E+00 | loss scale: 1.0 | grad norm: 0.928 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:26.208883] iteration      960/    3638 | consumed samples:       491520 | elapsed time per iteration (ms): 925.9 | throughput per GPU (TFLOP/s/GPU): 349.4 | tokens/sec/GPU: 70777 | learning rate: 1.783741E-04 | global batch size:   512 | lm loss: 2.399953E+00 | loss scale: 1.0 | grad norm: 0.395 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:27.125908] iteration      961/    3638 | consumed samples:       492032 | elapsed time per iteration (ms): 916.8 | throughput per GPU (TFLOP/s/GPU): 352.9 | tokens/sec/GPU: 71487 | learning rate: 1.783209E-04 | global batch size:   512 | lm loss: 2.456760E+00 | loss scale: 1.0 | grad norm: 0.474 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:28.026634] iteration      962/    3638 | consumed samples:       492544 | elapsed time per iteration (ms): 900.6 | throughput per GPU (TFLOP/s/GPU): 359.3 | tokens/sec/GPU: 72773 | learning rate: 1.782676E-04 | global batch size:   512 | lm loss: 2.406707E+00 | loss scale: 1.0 | grad norm: 0.287 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:28.943245] iteration      963/    3638 | consumed samples:       493056 | elapsed time per iteration (ms): 916.4 | throughput per GPU (TFLOP/s/GPU): 353.0 | tokens/sec/GPU: 71512 | learning rate: 1.782143E-04 | global batch size:   512 | lm loss: 2.455755E+00 | loss scale: 1.0 | grad norm: 0.324 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:29.849404] iteration      964/    3638 | consumed samples:       493568 | elapsed time per iteration (ms): 905.9 | throughput per GPU (TFLOP/s/GPU): 357.1 | tokens/sec/GPU: 72340 | learning rate: 1.781609E-04 | global batch size:   512 | lm loss: 2.388461E+00 | loss scale: 1.0 | grad norm: 0.272 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:30.754471] iteration      965/    3638 | consumed samples:       494080 | elapsed time per iteration (ms): 904.9 | throughput per GPU (TFLOP/s/GPU): 357.6 | tokens/sec/GPU: 72426 | learning rate: 1.781075E-04 | global batch size:   512 | lm loss: 2.463177E+00 | loss scale: 1.0 | grad norm: 0.246 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:31.664390] iteration      966/    3638 | consumed samples:       494592 | elapsed time per iteration (ms): 909.6 | throughput per GPU (TFLOP/s/GPU): 355.7 | tokens/sec/GPU: 72051 | learning rate: 1.780540E-04 | global batch size:   512 | lm loss: 2.444659E+00 | loss scale: 1.0 | grad norm: 0.287 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:32.574487] iteration      967/    3638 | consumed samples:       495104 | elapsed time per iteration (ms): 909.9 | throughput per GPU (TFLOP/s/GPU): 355.6 | tokens/sec/GPU: 72025 | learning rate: 1.780004E-04 | global batch size:   512 | lm loss: 2.436398E+00 | loss scale: 1.0 | grad norm: 0.396 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:33.506635] iteration      968/    3638 | consumed samples:       495616 | elapsed time per iteration (ms): 931.9 | throughput per GPU (TFLOP/s/GPU): 347.2 | tokens/sec/GPU: 70326 | learning rate: 1.779468E-04 | global batch size:   512 | lm loss: 2.371552E+00 | loss scale: 1.0 | grad norm: 0.284 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:34.595423] iteration      969/    3638 | consumed samples:       496128 | elapsed time per iteration (ms): 1088.5 | throughput per GPU (TFLOP/s/GPU): 297.2 | tokens/sec/GPU: 60206 | learning rate: 1.778931E-04 | global batch size:   512 | lm loss: 2.408939E+00 | loss scale: 1.0 | grad norm: 1.224 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:35.732757] iteration      970/    3638 | consumed samples:       496640 | elapsed time per iteration (ms): 1136.7 | throughput per GPU (TFLOP/s/GPU): 284.6 | tokens/sec/GPU: 57655 | learning rate: 1.778394E-04 | global batch size:   512 | lm loss: 2.487858E+00 | loss scale: 1.0 | grad norm: 0.266 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:36.935667] iteration      971/    3638 | consumed samples:       497152 | elapsed time per iteration (ms): 1202.6 | throughput per GPU (TFLOP/s/GPU): 269.0 | tokens/sec/GPU: 54497 | learning rate: 1.777857E-04 | global batch size:   512 | lm loss: 2.469816E+00 | loss scale: 1.0 | grad norm: 0.258 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:37.853624] iteration      972/    3638 | consumed samples:       497664 | elapsed time per iteration (ms): 917.8 | throughput per GPU (TFLOP/s/GPU): 352.5 | tokens/sec/GPU: 71409 | learning rate: 1.777318E-04 | global batch size:   512 | lm loss: 2.451632E+00 | loss scale: 1.0 | grad norm: 0.268 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:39.562973] iteration      973/    3638 | consumed samples:       498176 | elapsed time per iteration (ms): 1709.1 | throughput per GPU (TFLOP/s/GPU): 189.3 | tokens/sec/GPU: 38345 | learning rate: 1.776779E-04 | global batch size:   512 | lm loss: 2.386449E+00 | loss scale: 1.0 | grad norm: 0.266 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:40.504381] iteration      974/    3638 | consumed samples:       498688 | elapsed time per iteration (ms): 941.1 | throughput per GPU (TFLOP/s/GPU): 343.8 | tokens/sec/GPU: 69634 | learning rate: 1.776240E-04 | global batch size:   512 | lm loss: 2.490728E+00 | loss scale: 1.0 | grad norm: 0.277 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:41.420835] iteration      975/    3638 | consumed samples:       499200 | elapsed time per iteration (ms): 916.2 | throughput per GPU (TFLOP/s/GPU): 353.1 | tokens/sec/GPU: 71528 | learning rate: 1.775700E-04 | global batch size:   512 | lm loss: 2.422534E+00 | loss scale: 1.0 | grad norm: 0.287 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:42.340275] iteration      976/    3638 | consumed samples:       499712 | elapsed time per iteration (ms): 919.2 | throughput per GPU (TFLOP/s/GPU): 352.0 | tokens/sec/GPU: 71295 | learning rate: 1.775159E-04 | global batch size:   512 | lm loss: 2.418135E+00 | loss scale: 1.0 | grad norm: 0.267 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:43.264383] iteration      977/    3638 | consumed samples:       500224 | elapsed time per iteration (ms): 923.9 | throughput per GPU (TFLOP/s/GPU): 350.2 | tokens/sec/GPU: 70937 | learning rate: 1.774618E-04 | global batch size:   512 | lm loss: 2.413044E+00 | loss scale: 1.0 | grad norm: 0.267 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:44.194007] iteration      978/    3638 | consumed samples:       500736 | elapsed time per iteration (ms): 929.4 | throughput per GPU (TFLOP/s/GPU): 348.1 | tokens/sec/GPU: 70517 | learning rate: 1.774077E-04 | global batch size:   512 | lm loss: 2.440401E+00 | loss scale: 1.0 | grad norm: 0.424 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:45.124920] iteration      979/    3638 | consumed samples:       501248 | elapsed time per iteration (ms): 930.7 | throughput per GPU (TFLOP/s/GPU): 347.6 | tokens/sec/GPU: 70414 | learning rate: 1.773534E-04 | global batch size:   512 | lm loss: 2.425832E+00 | loss scale: 1.0 | grad norm: 0.275 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:46.038724] iteration      980/    3638 | consumed samples:       501760 | elapsed time per iteration (ms): 913.5 | throughput per GPU (TFLOP/s/GPU): 354.2 | tokens/sec/GPU: 71740 | learning rate: 1.772992E-04 | global batch size:   512 | lm loss: 2.418519E+00 | loss scale: 1.0 | grad norm: 0.286 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:46.968499] iteration      981/    3638 | consumed samples:       502272 | elapsed time per iteration (ms): 929.5 | throughput per GPU (TFLOP/s/GPU): 348.1 | tokens/sec/GPU: 70504 | learning rate: 1.772448E-04 | global batch size:   512 | lm loss: 2.394724E+00 | loss scale: 1.0 | grad norm: 0.254 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:47.888466] iteration      982/    3638 | consumed samples:       502784 | elapsed time per iteration (ms): 919.8 | throughput per GPU (TFLOP/s/GPU): 351.8 | tokens/sec/GPU: 71254 | learning rate: 1.771904E-04 | global batch size:   512 | lm loss: 2.402878E+00 | loss scale: 1.0 | grad norm: 0.245 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:48.813957] iteration      983/    3638 | consumed samples:       503296 | elapsed time per iteration (ms): 924.5 | throughput per GPU (TFLOP/s/GPU): 350.0 | tokens/sec/GPU: 70887 | learning rate: 1.771360E-04 | global batch size:   512 | lm loss: 2.431106E+00 | loss scale: 1.0 | grad norm: 0.277 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:49.743604] iteration      984/    3638 | consumed samples:       503808 | elapsed time per iteration (ms): 929.4 | throughput per GPU (TFLOP/s/GPU): 348.1 | tokens/sec/GPU: 70513 | learning rate: 1.770815E-04 | global batch size:   512 | lm loss: 2.376694E+00 | loss scale: 1.0 | grad norm: 0.268 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:50.663610] iteration      985/    3638 | consumed samples:       504320 | elapsed time per iteration (ms): 919.8 | throughput per GPU (TFLOP/s/GPU): 351.8 | tokens/sec/GPU: 71253 | learning rate: 1.770270E-04 | global batch size:   512 | lm loss: 2.457929E+00 | loss scale: 1.0 | grad norm: 0.904 | number of skipped iterations:   0 | number of nan iterations:   0 |
7: [default3]: [2026-05-26 16:16:51.583208] iteration      986/    3638 | consumed samples:       504832 | elapsed time per iteration (ms): 919.2 | throughput per GPU (TFLOP/s/GPU): 352.0 | tokens/sec/GPU: 71297 | learning rate: 1.769723E-04 | global batch size:   512 | lm loss: 2.427880E+00 | loss scale: 1.0 | grad norm: 0.240 | number of skipped iterations:   0 | number of nan iterations:   0 |
