START TIME: $(date)
[Sat May 23 03:27:15 CEST 2026] WANDB disabled.
CMD: torchrun --nproc-per-node 4 --nnodes 4 --rdzv_endpoint nid007133:25678 --rdzv_backend c10d --max_restarts 0 --tee 3 /iopsstor/scratch/cscs/course_00179/lsaie-ss26-gipfelsturm/Megatron-LM/pretrain_gpt.py     --transformer-impl transformer_engine --use-precision-aware-optimizer --main-grads-dtype bf16 --fp8-format hybrid --fp8-margin 0 --fp8-amax-history-len 1024 --fp8-amax-compute-algo max     --num-layers 24 --hidden-size 1024 --ffn-hidden-size 2816 --num-attention-heads 16 --group-query-attention --num-query-groups 4 --max-position-embeddings 4096 --position-embedding-type rope --normalization RMSNorm --swiglu --untie-embeddings-and-output-weights --seq-length 4096 --use-mcore-models     --micro-batch-size 8 --global-batch-size 512 --train-iters 1550 --log-interval 1 --eval-interval 1550 --eval-iters 10 --cross-entropy-loss-fusion --disable-bias-linear --optimizer adam --dataloader-type single --no-check-for-nan-in-loss-and-grad --manual-gc --manual-gc-interval 50 --exit-signal-handler --recompute-granularity selective     --attention-dropout 0.0 --hidden-dropout 0.0 --weight-decay 0.1 --clip-grad 1.0 --adam-beta1 0.9 --adam-beta2 0.95     --lr 3e-4 --min-lr 3e-5 --lr-decay-style cosine --lr-decay-iters 1550 --lr-warmup-iters 100     --seed 42 --init-method-std 0.02     --bf16     --tensor-model-parallel-size 1 --pipeline-model-parallel-size 1 --use-distributed-optimizer --overlap-grad-reduce --overlap-param-gather     --log-throughput --log-progress --tensorboard-dir /iopsstor/scratch/cscs/course_00179/gipfelsturm/gipfelsturm/train-350m-4n/tensorboard --log-timers-to-tensorboard --log-memory-to-tensorboard     --save /iopsstor/scratch/cscs/course_00179/gipfelsturm/gipfelsturm/train-350m-4n/checkpoints --save-interval 500     --tokenizer-type GPT2BPETokenizer --vocab-file /iopsstor/scratch/cscs/course_00179/lsaie-ss26-gipfelsturm/data/gpt2-vocab.json --merge-file /iopsstor/scratch/cscs/course_00179/lsaie-ss26-gipfelsturm/data/gpt2-merges.txt     --data-path /capstor/store/cscs/swissai/infra01/datasets/nvidia/Nemotron-ClimbMix/climbmix_small_megatron/climbmix_small --data-cache-path /iopsstor/scratch/cscs/course_00179/gipfelsturm/cache --split 99,1,0 --num-workers 16
0: [default0]:/usr/local/lib/python3.12/dist-packages/torch/library.py:357: UserWarning: Warning only once for all operators,  other operators may also be overridden.
3: [default3]: [2026-05-23 03:29:43.079316] iteration       64/    1550 | consumed samples:        32768 | elapsed time per iteration (ms): 1058.4 | throughput per GPU (TFLOP/s/GPU): 314.1 | tokens/sec/GPU: 123842 | learning rate: 1.920000E-04 | global batch size:   512 | lm loss: 5.834651E+00 | loss scale: 1.0 | grad norm: 1.357 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:44.136208] iteration       65/    1550 | consumed samples:        33280 | elapsed time per iteration (ms): 1056.6 | throughput per GPU (TFLOP/s/GPU): 314.6 | tokens/sec/GPU: 124053 | learning rate: 1.950000E-04 | global batch size:   512 | lm loss: 5.804771E+00 | loss scale: 1.0 | grad norm: 1.258 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:45.197653] iteration       66/    1550 | consumed samples:        33792 | elapsed time per iteration (ms): 1061.2 | throughput per GPU (TFLOP/s/GPU): 313.3 | tokens/sec/GPU: 123511 | learning rate: 1.980000E-04 | global batch size:   512 | lm loss: 5.765758E+00 | loss scale: 1.0 | grad norm: 0.817 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:46.252933] iteration       67/    1550 | consumed samples:        34304 | elapsed time per iteration (ms): 1055.1 | throughput per GPU (TFLOP/s/GPU): 315.1 | tokens/sec/GPU: 124224 | learning rate: 2.010000E-04 | global batch size:   512 | lm loss: 5.714669E+00 | loss scale: 1.0 | grad norm: 0.925 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:47.317193] iteration       68/    1550 | consumed samples:        34816 | elapsed time per iteration (ms): 1064.1 | throughput per GPU (TFLOP/s/GPU): 312.4 | tokens/sec/GPU: 123176 | learning rate: 2.040000E-04 | global batch size:   512 | lm loss: 5.716172E+00 | loss scale: 1.0 | grad norm: 1.327 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:48.371890] iteration       69/    1550 | consumed samples:        35328 | elapsed time per iteration (ms): 1054.5 | throughput per GPU (TFLOP/s/GPU): 315.2 | tokens/sec/GPU: 124298 | learning rate: 2.070000E-04 | global batch size:   512 | lm loss: 5.684596E+00 | loss scale: 1.0 | grad norm: 1.540 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:49.432123] iteration       70/    1550 | consumed samples:        35840 | elapsed time per iteration (ms): 1060.0 | throughput per GPU (TFLOP/s/GPU): 313.6 | tokens/sec/GPU: 123647 | learning rate: 2.100000E-04 | global batch size:   512 | lm loss: 5.587634E+00 | loss scale: 1.0 | grad norm: 0.903 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:50.482520] iteration       71/    1550 | consumed samples:        36352 | elapsed time per iteration (ms): 1050.3 | throughput per GPU (TFLOP/s/GPU): 316.5 | tokens/sec/GPU: 124801 | learning rate: 2.130000E-04 | global batch size:   512 | lm loss: 5.611953E+00 | loss scale: 1.0 | grad norm: 1.294 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:51.544048] iteration       72/    1550 | consumed samples:        36864 | elapsed time per iteration (ms): 1061.2 | throughput per GPU (TFLOP/s/GPU): 313.3 | tokens/sec/GPU: 123514 | learning rate: 2.160000E-04 | global batch size:   512 | lm loss: 5.595929E+00 | loss scale: 1.0 | grad norm: 1.013 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:52.602757] iteration       73/    1550 | consumed samples:        37376 | elapsed time per iteration (ms): 1058.5 | throughput per GPU (TFLOP/s/GPU): 314.1 | tokens/sec/GPU: 123830 | learning rate: 2.190000E-04 | global batch size:   512 | lm loss: 5.603085E+00 | loss scale: 1.0 | grad norm: 1.728 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:53.664648] iteration       74/    1550 | consumed samples:        37888 | elapsed time per iteration (ms): 1061.7 | throughput per GPU (TFLOP/s/GPU): 313.1 | tokens/sec/GPU: 123457 | learning rate: 2.220000E-04 | global batch size:   512 | lm loss: 5.604428E+00 | loss scale: 1.0 | grad norm: 1.577 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:54.731012] iteration       75/    1550 | consumed samples:        38400 | elapsed time per iteration (ms): 1066.2 | throughput per GPU (TFLOP/s/GPU): 311.8 | tokens/sec/GPU: 122930 | learning rate: 2.250000E-04 | global batch size:   512 | lm loss: 5.583881E+00 | loss scale: 1.0 | grad norm: 1.068 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:55.792010] iteration       76/    1550 | consumed samples:        38912 | elapsed time per iteration (ms): 1060.8 | throughput per GPU (TFLOP/s/GPU): 313.4 | tokens/sec/GPU: 123559 | learning rate: 2.280000E-04 | global batch size:   512 | lm loss: 5.550757E+00 | loss scale: 1.0 | grad norm: 1.391 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:56.845426] iteration       77/    1550 | consumed samples:        39424 | elapsed time per iteration (ms): 1053.2 | throughput per GPU (TFLOP/s/GPU): 315.6 | tokens/sec/GPU: 124446 | learning rate: 2.310000E-04 | global batch size:   512 | lm loss: 5.491657E+00 | loss scale: 1.0 | grad norm: 0.923 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:57.908880] iteration       78/    1550 | consumed samples:        39936 | elapsed time per iteration (ms): 1063.2 | throughput per GPU (TFLOP/s/GPU): 312.7 | tokens/sec/GPU: 123278 | learning rate: 2.340000E-04 | global batch size:   512 | lm loss: 5.479761E+00 | loss scale: 1.0 | grad norm: 1.130 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:29:58.971652] iteration       79/    1550 | consumed samples:        40448 | elapsed time per iteration (ms): 1062.6 | throughput per GPU (TFLOP/s/GPU): 312.9 | tokens/sec/GPU: 123352 | learning rate: 2.370000E-04 | global batch size:   512 | lm loss: 5.428718E+00 | loss scale: 1.0 | grad norm: 1.008 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:00.027560] iteration       80/    1550 | consumed samples:        40960 | elapsed time per iteration (ms): 1055.8 | throughput per GPU (TFLOP/s/GPU): 314.9 | tokens/sec/GPU: 124151 | learning rate: 2.400000E-04 | global batch size:   512 | lm loss: 5.400304E+00 | loss scale: 1.0 | grad norm: 1.002 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:01.094689] iteration       81/    1550 | consumed samples:        41472 | elapsed time per iteration (ms): 1066.9 | throughput per GPU (TFLOP/s/GPU): 311.6 | tokens/sec/GPU: 122848 | learning rate: 2.430000E-04 | global batch size:   512 | lm loss: 5.416385E+00 | loss scale: 1.0 | grad norm: 1.124 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:02.152223] iteration       82/    1550 | consumed samples:        41984 | elapsed time per iteration (ms): 1057.4 | throughput per GPU (TFLOP/s/GPU): 314.4 | tokens/sec/GPU: 123961 | learning rate: 2.460000E-04 | global batch size:   512 | lm loss: 5.367131E+00 | loss scale: 1.0 | grad norm: 1.533 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:03.215041] iteration       83/    1550 | consumed samples:        42496 | elapsed time per iteration (ms): 1062.6 | throughput per GPU (TFLOP/s/GPU): 312.8 | tokens/sec/GPU: 123346 | learning rate: 2.490000E-04 | global batch size:   512 | lm loss: 5.343629E+00 | loss scale: 1.0 | grad norm: 0.987 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:04.278373] iteration       84/    1550 | consumed samples:        43008 | elapsed time per iteration (ms): 1063.1 | throughput per GPU (TFLOP/s/GPU): 312.7 | tokens/sec/GPU: 123288 | learning rate: 2.520000E-04 | global batch size:   512 | lm loss: 5.304307E+00 | loss scale: 1.0 | grad norm: 0.973 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:05.338236] iteration       85/    1550 | consumed samples:        43520 | elapsed time per iteration (ms): 1059.7 | throughput per GPU (TFLOP/s/GPU): 313.7 | tokens/sec/GPU: 123693 | learning rate: 2.550000E-04 | global batch size:   512 | lm loss: 5.269364E+00 | loss scale: 1.0 | grad norm: 1.010 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:06.404194] iteration       86/    1550 | consumed samples:        44032 | elapsed time per iteration (ms): 1065.7 | throughput per GPU (TFLOP/s/GPU): 311.9 | tokens/sec/GPU: 122987 | learning rate: 2.580000E-04 | global batch size:   512 | lm loss: 5.393200E+00 | loss scale: 1.0 | grad norm: 1.874 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:07.470898] iteration       87/    1550 | consumed samples:        44544 | elapsed time per iteration (ms): 1066.6 | throughput per GPU (TFLOP/s/GPU): 311.7 | tokens/sec/GPU: 122888 | learning rate: 2.610000E-04 | global batch size:   512 | lm loss: 5.307658E+00 | loss scale: 1.0 | grad norm: 1.402 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:08.535435] iteration       88/    1550 | consumed samples:        45056 | elapsed time per iteration (ms): 1064.3 | throughput per GPU (TFLOP/s/GPU): 312.3 | tokens/sec/GPU: 123151 | learning rate: 2.640000E-04 | global batch size:   512 | lm loss: 5.308883E+00 | loss scale: 1.0 | grad norm: 1.547 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:09.601874] iteration       89/    1550 | consumed samples:        45568 | elapsed time per iteration (ms): 1066.2 | throughput per GPU (TFLOP/s/GPU): 311.8 | tokens/sec/GPU: 122929 | learning rate: 2.670000E-04 | global batch size:   512 | lm loss: 5.201031E+00 | loss scale: 1.0 | grad norm: 1.263 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:10.667324] iteration       90/    1550 | consumed samples:        46080 | elapsed time per iteration (ms): 1065.2 | throughput per GPU (TFLOP/s/GPU): 312.1 | tokens/sec/GPU: 123046 | learning rate: 2.700000E-04 | global batch size:   512 | lm loss: 5.281960E+00 | loss scale: 1.0 | grad norm: 1.433 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:11.729963] iteration       91/    1550 | consumed samples:        46592 | elapsed time per iteration (ms): 1062.5 | throughput per GPU (TFLOP/s/GPU): 312.9 | tokens/sec/GPU: 123368 | learning rate: 2.730000E-04 | global batch size:   512 | lm loss: 5.209233E+00 | loss scale: 1.0 | grad norm: 1.151 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:12.796656] iteration       92/    1550 | consumed samples:        47104 | elapsed time per iteration (ms): 1066.5 | throughput per GPU (TFLOP/s/GPU): 311.7 | tokens/sec/GPU: 122899 | learning rate: 2.760000E-04 | global batch size:   512 | lm loss: 5.222926E+00 | loss scale: 1.0 | grad norm: 1.002 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:13.857915] iteration       93/    1550 | consumed samples:        47616 | elapsed time per iteration (ms): 1061.0 | throughput per GPU (TFLOP/s/GPU): 313.3 | tokens/sec/GPU: 123540 | learning rate: 2.790000E-04 | global batch size:   512 | lm loss: 5.158157E+00 | loss scale: 1.0 | grad norm: 0.834 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:14.922786] iteration       94/    1550 | consumed samples:        48128 | elapsed time per iteration (ms): 1064.6 | throughput per GPU (TFLOP/s/GPU): 312.3 | tokens/sec/GPU: 123119 | learning rate: 2.820000E-04 | global batch size:   512 | lm loss: 5.148588E+00 | loss scale: 1.0 | grad norm: 1.172 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:15.978775] iteration       95/    1550 | consumed samples:        48640 | elapsed time per iteration (ms): 1055.8 | throughput per GPU (TFLOP/s/GPU): 314.9 | tokens/sec/GPU: 124143 | learning rate: 2.850000E-04 | global batch size:   512 | lm loss: 5.253448E+00 | loss scale: 1.0 | grad norm: 1.391 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:17.047371] iteration       96/    1550 | consumed samples:        49152 | elapsed time per iteration (ms): 1068.4 | throughput per GPU (TFLOP/s/GPU): 311.1 | tokens/sec/GPU: 122680 | learning rate: 2.880000E-04 | global batch size:   512 | lm loss: 5.094121E+00 | loss scale: 1.0 | grad norm: 1.458 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:18.118314] iteration       97/    1550 | consumed samples:        49664 | elapsed time per iteration (ms): 1070.0 | throughput per GPU (TFLOP/s/GPU): 310.7 | tokens/sec/GPU: 122501 | learning rate: 2.910000E-04 | global batch size:   512 | lm loss: 5.150846E+00 | loss scale: 1.0 | grad norm: 3.185 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:19.179504] iteration       98/    1550 | consumed samples:        50176 | elapsed time per iteration (ms): 1061.0 | throughput per GPU (TFLOP/s/GPU): 313.3 | tokens/sec/GPU: 123532 | learning rate: 2.940000E-04 | global batch size:   512 | lm loss: 5.136465E+00 | loss scale: 1.0 | grad norm: 1.492 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:20.243900] iteration       99/    1550 | consumed samples:        50688 | elapsed time per iteration (ms): 1064.1 | throughput per GPU (TFLOP/s/GPU): 312.4 | tokens/sec/GPU: 123178 | learning rate: 2.970000E-04 | global batch size:   512 | lm loss: 5.003667E+00 | loss scale: 1.0 | grad norm: 1.002 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:21.305734] iteration      100/    1550 | consumed samples:        51200 | elapsed time per iteration (ms): 1061.7 | throughput per GPU (TFLOP/s/GPU): 313.1 | tokens/sec/GPU: 123457 | learning rate: 3.000000E-04 | global batch size:   512 | lm loss: 5.132806E+00 | loss scale: 1.0 | grad norm: 2.309 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:22.765929] iteration      101/    1550 | consumed samples:        51712 | elapsed time per iteration (ms): 1460.0 | throughput per GPU (TFLOP/s/GPU): 227.7 | tokens/sec/GPU: 89773 | learning rate: 2.999997E-04 | global batch size:   512 | lm loss: 5.012280E+00 | loss scale: 1.0 | grad norm: 1.566 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:23.827932] iteration      102/    1550 | consumed samples:        52224 | elapsed time per iteration (ms): 1061.9 | throughput per GPU (TFLOP/s/GPU): 313.1 | tokens/sec/GPU: 123437 | learning rate: 2.999987E-04 | global batch size:   512 | lm loss: 5.042714E+00 | loss scale: 1.0 | grad norm: 1.206 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:24.881752] iteration      103/    1550 | consumed samples:        52736 | elapsed time per iteration (ms): 1053.6 | throughput per GPU (TFLOP/s/GPU): 315.5 | tokens/sec/GPU: 124401 | learning rate: 2.999972E-04 | global batch size:   512 | lm loss: 5.013434E+00 | loss scale: 1.0 | grad norm: 1.068 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:25.953174] iteration      104/    1550 | consumed samples:        53248 | elapsed time per iteration (ms): 1071.1 | throughput per GPU (TFLOP/s/GPU): 310.4 | tokens/sec/GPU: 122372 | learning rate: 2.999949E-04 | global batch size:   512 | lm loss: 5.072671E+00 | loss scale: 1.0 | grad norm: 2.171 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:27.014580] iteration      105/    1550 | consumed samples:        53760 | elapsed time per iteration (ms): 1061.2 | throughput per GPU (TFLOP/s/GPU): 313.3 | tokens/sec/GPU: 123513 | learning rate: 2.999921E-04 | global batch size:   512 | lm loss: 5.021668E+00 | loss scale: 1.0 | grad norm: 1.170 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:28.076204] iteration      106/    1550 | consumed samples:        54272 | elapsed time per iteration (ms): 1061.4 | throughput per GPU (TFLOP/s/GPU): 313.2 | tokens/sec/GPU: 123486 | learning rate: 2.999886E-04 | global batch size:   512 | lm loss: 5.028775E+00 | loss scale: 1.0 | grad norm: 1.423 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:29.135134] iteration      107/    1550 | consumed samples:        54784 | elapsed time per iteration (ms): 1058.7 | throughput per GPU (TFLOP/s/GPU): 314.0 | tokens/sec/GPU: 123802 | learning rate: 2.999845E-04 | global batch size:   512 | lm loss: 4.934246E+00 | loss scale: 1.0 | grad norm: 1.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:30.200611] iteration      108/    1550 | consumed samples:        55296 | elapsed time per iteration (ms): 1065.3 | throughput per GPU (TFLOP/s/GPU): 312.1 | tokens/sec/GPU: 123043 | learning rate: 2.999797E-04 | global batch size:   512 | lm loss: 4.929517E+00 | loss scale: 1.0 | grad norm: 1.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:31.260249] iteration      109/    1550 | consumed samples:        55808 | elapsed time per iteration (ms): 1059.5 | throughput per GPU (TFLOP/s/GPU): 313.8 | tokens/sec/GPU: 123716 | learning rate: 2.999743E-04 | global batch size:   512 | lm loss: 4.960651E+00 | loss scale: 1.0 | grad norm: 1.211 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:32.319264] iteration      110/    1550 | consumed samples:        56320 | elapsed time per iteration (ms): 1058.8 | throughput per GPU (TFLOP/s/GPU): 314.0 | tokens/sec/GPU: 123792 | learning rate: 2.999683E-04 | global batch size:   512 | lm loss: 4.915010E+00 | loss scale: 1.0 | grad norm: 1.142 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:33.384292] iteration      111/    1550 | consumed samples:        56832 | elapsed time per iteration (ms): 1064.8 | throughput per GPU (TFLOP/s/GPU): 312.2 | tokens/sec/GPU: 123092 | learning rate: 2.999617E-04 | global batch size:   512 | lm loss: 4.933119E+00 | loss scale: 1.0 | grad norm: 1.541 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:34.451385] iteration      112/    1550 | consumed samples:        57344 | elapsed time per iteration (ms): 1066.9 | throughput per GPU (TFLOP/s/GPU): 311.6 | tokens/sec/GPU: 122857 | learning rate: 2.999544E-04 | global batch size:   512 | lm loss: 4.948586E+00 | loss scale: 1.0 | grad norm: 1.405 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:35.512566] iteration      113/    1550 | consumed samples:        57856 | elapsed time per iteration (ms): 1061.0 | throughput per GPU (TFLOP/s/GPU): 313.3 | tokens/sec/GPU: 123538 | learning rate: 2.999465E-04 | global batch size:   512 | lm loss: 4.878399E+00 | loss scale: 1.0 | grad norm: 0.919 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:36.576118] iteration      114/    1550 | consumed samples:        58368 | elapsed time per iteration (ms): 1063.1 | throughput per GPU (TFLOP/s/GPU): 312.7 | tokens/sec/GPU: 123287 | learning rate: 2.999379E-04 | global batch size:   512 | lm loss: 4.894745E+00 | loss scale: 1.0 | grad norm: 1.024 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:37.646135] iteration      115/    1550 | consumed samples:        58880 | elapsed time per iteration (ms): 1069.9 | throughput per GPU (TFLOP/s/GPU): 310.7 | tokens/sec/GPU: 122510 | learning rate: 2.999287E-04 | global batch size:   512 | lm loss: 4.874440E+00 | loss scale: 1.0 | grad norm: 0.973 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:38.703715] iteration      116/    1550 | consumed samples:        59392 | elapsed time per iteration (ms): 1057.4 | throughput per GPU (TFLOP/s/GPU): 314.4 | tokens/sec/GPU: 123956 | learning rate: 2.999189E-04 | global batch size:   512 | lm loss: 4.916899E+00 | loss scale: 1.0 | grad norm: 1.227 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:39.764307] iteration      117/    1550 | consumed samples:        59904 | elapsed time per iteration (ms): 1060.4 | throughput per GPU (TFLOP/s/GPU): 313.5 | tokens/sec/GPU: 123605 | learning rate: 2.999084E-04 | global batch size:   512 | lm loss: 4.861044E+00 | loss scale: 1.0 | grad norm: 0.701 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:40.825218] iteration      118/    1550 | consumed samples:        60416 | elapsed time per iteration (ms): 1060.4 | throughput per GPU (TFLOP/s/GPU): 313.5 | tokens/sec/GPU: 123607 | learning rate: 2.998973E-04 | global batch size:   512 | lm loss: 4.784795E+00 | loss scale: 1.0 | grad norm: 0.661 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:41.888692] iteration      119/    1550 | consumed samples:        60928 | elapsed time per iteration (ms): 1063.0 | throughput per GPU (TFLOP/s/GPU): 312.7 | tokens/sec/GPU: 123301 | learning rate: 2.998856E-04 | global batch size:   512 | lm loss: 4.832252E+00 | loss scale: 1.0 | grad norm: 0.897 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:42.947884] iteration      120/    1550 | consumed samples:        61440 | elapsed time per iteration (ms): 1059.0 | throughput per GPU (TFLOP/s/GPU): 313.9 | tokens/sec/GPU: 123766 | learning rate: 2.998733E-04 | global batch size:   512 | lm loss: 4.812803E+00 | loss scale: 1.0 | grad norm: 0.987 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:44.001487] iteration      121/    1550 | consumed samples:        61952 | elapsed time per iteration (ms): 1053.4 | throughput per GPU (TFLOP/s/GPU): 315.6 | tokens/sec/GPU: 124426 | learning rate: 2.998603E-04 | global batch size:   512 | lm loss: 4.819306E+00 | loss scale: 1.0 | grad norm: 1.334 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:45.056691] iteration      122/    1550 | consumed samples:        62464 | elapsed time per iteration (ms): 1055.0 | throughput per GPU (TFLOP/s/GPU): 315.1 | tokens/sec/GPU: 124237 | learning rate: 2.998467E-04 | global batch size:   512 | lm loss: 4.755542E+00 | loss scale: 1.0 | grad norm: 0.805 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:46.126664] iteration      123/    1550 | consumed samples:        62976 | elapsed time per iteration (ms): 1069.8 | throughput per GPU (TFLOP/s/GPU): 310.8 | tokens/sec/GPU: 122524 | learning rate: 2.998324E-04 | global batch size:   512 | lm loss: 4.732626E+00 | loss scale: 1.0 | grad norm: 0.837 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:47.190367] iteration      124/    1550 | consumed samples:        63488 | elapsed time per iteration (ms): 1063.5 | throughput per GPU (TFLOP/s/GPU): 312.6 | tokens/sec/GPU: 123242 | learning rate: 2.998175E-04 | global batch size:   512 | lm loss: 4.744392E+00 | loss scale: 1.0 | grad norm: 0.758 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:48.256143] iteration      125/    1550 | consumed samples:        64000 | elapsed time per iteration (ms): 1065.5 | throughput per GPU (TFLOP/s/GPU): 312.0 | tokens/sec/GPU: 123013 | learning rate: 2.998020E-04 | global batch size:   512 | lm loss: 4.766926E+00 | loss scale: 1.0 | grad norm: 1.056 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:49.319741] iteration      126/    1550 | consumed samples:        64512 | elapsed time per iteration (ms): 1063.4 | throughput per GPU (TFLOP/s/GPU): 312.6 | tokens/sec/GPU: 123261 | learning rate: 2.997859E-04 | global batch size:   512 | lm loss: 4.686067E+00 | loss scale: 1.0 | grad norm: 1.032 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:50.388377] iteration      127/    1550 | consumed samples:        65024 | elapsed time per iteration (ms): 1068.5 | throughput per GPU (TFLOP/s/GPU): 311.1 | tokens/sec/GPU: 122673 | learning rate: 2.997691E-04 | global batch size:   512 | lm loss: 4.743274E+00 | loss scale: 1.0 | grad norm: 0.775 | number of skipped iterations:   0 | number of nan iterations:   0 |
3: [default3]: [2026-05-23 03:30:51.453829] iteration      128/    1550 | consumed samples:        65536 | elapsed time per iteration (ms): 1065.3 | throughput per GPU (TFLOP/s/GPU): 312.1 | tokens/sec/GPU: 123041 | learning rate: 2.997517E-04 | global batch size:   512 | lm loss: 4.720504E+00 | loss scale: 1.0 | grad norm: 0.757 | number of skipped iterations:   0 | number of nan iterations:   0 |
